imdb_code,title,return_pct,Adult,Talk-Show,News,Sport,Music,War,Biography,History,Musical,Mystery,Romance,Horror,Short,Documentary,Western,Crime,Family,Comedy,Animation,N/A,Thriller,Sci-Fi,Fantasy,Drama,Adventure,Action,Genre_List
tt4913966,The Curse of La Llorona,1251.7932777777778,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt0482606,The Strangers,822.7964000000003,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt4361050,Ouija: Origin of Evil,809.2429555555556,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt8155288,Happy Death Day 2U,618.7390555555556,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Horror', 'Mystery']"
tt8772262,Midsommar,420.34248888888885,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt0386032,Sicko,305.95374444444445,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,"['Documentary', 'Drama']"
tt4994952,Black or White,144.1224555555556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,['Adult']
tt1878870,The Edge of Seventeen,112.17781111111113,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1619029,Jackie,306.53902222222223,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt1922612,Glee: The 3D Concert Movie,94.02664444444444,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"['Documentary', 'Music']"
tt8004664,Come Play,40.2686,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt4669986,Loving,43.311822222222226,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Romance']"
tt0775529,The Savages,18.2447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1673697,The Sapphires,126.61155555555555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Biography', 'Comedy', 'Drama']"
tt1661420,Polisse,155.55204494382025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama']"
tt0211933,Awake,283.35637209302325,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'Mystery']"
tt4034228,Manchester by the Sea,814.5160823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt1263670,Crazy Heart,457.8500117647058,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Music', 'Romance']"
tt0458290,Star Wars: The Clone Wars,708.1816823529413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,"['Action', 'Adventure', 'Animation']"
tt1666801,The DUFF,412.10157647058816,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt2872718,Nightcrawler,492.16962352941187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,"['Crime', 'Drama', 'Thriller']"
tt1171222,Baggage Claim,169.24512941176468,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt4981636,Middle School: The Worst Years of My Life,174.25050588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,"['Animation', 'Comedy', 'Family']"
tt0433416,The Namesake,138.69145882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt2017038,All is Lost,22.19781176470588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,"['Action', 'Adventure', 'Drama']"
tt0810784,Bright Star,102.58930588235296,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Romance']"
tt1188996,My Name is Khan,400.0652420306967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt2178470,Yeh Jawaani Hai Deewani,512.3791084337349,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Musical', 'Romance']"
tt0460989,The Wind That Shakes the Barley,209.27920481927708,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'War']"
tt1282140,Easy A,852.5090125,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt6722030,The Intruder,407.4675125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,['Thriller']
tt1306980,50/50,416.6841875,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt1178665,A Walk in the Woods,363.991975,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,"['Adventure', 'Biography', 'Comedy']"
tt1800246,That Awkward Moment,563.3619375000002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt0482599,Shutter,497.280325,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt2390361,Enough Said,220.2681125,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt1095174,New in Town,274.2238625,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Romance']"
tt1980929,Begin Again,746.944975,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Music']"
tt1604171,Prom,34.5397875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Family']"
tt2582496,Me and Earl and the Dying Girl,15.82725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1431181,Another Year,150.0701625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt2404461,Le passé,96.9071875,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Mystery']"
tt1371155,Made in Dagenham,95.55245,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Biography', 'Comedy', 'Drama']"
tt2321405,Ma vie de Courgette,28.07178750000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,"['Animation', 'Comedy', 'Drama']"
tt3606888,A Street Cat Named Bob,117.2836625,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Family']"
tt1022603,(500) Days of Summer,360.20403999999996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt0498353,Hostel: Part II,348.0854533333333,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt1174732,An Education,295.3698133333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt1225822,Extract,44.65544000000001,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Crime', 'Romance']"
tt1602098,Albert Nobbs,13.853373333333336,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt4030600,The Bye Bye Man,321.45577027027025,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,"['Drama', 'Fantasy', 'Horror']"
tt0833553,Ta Ra Rum Pum,27.619783783783785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Family']"
tt0808417,Persepolis,247.90667123287673,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,"['Animation', 'Biography', 'Drama']"
tt1289406,Harry Brown,64.70693150684932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt0467406,Juno,3206.430028571428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1915581,Magic Mike,2336.425042857143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt6450186,I Can Only Imagine,1125.4795285714283,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Family']"
tt1051906,The Invisible Man,1885.6682,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt6472976,Five Feet Apart,1222.2029857142854,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt1640484,Jumping the Broom,445.1228714285714,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt0832266,"Definitely, Maybe",694.5409428571428,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt0983946,Fantasy Island,593.9971571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,"['Action', 'Adventure', 'Fantasy']"
tt4481414,Gifted,428.06651428571433,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt3850214,Dope,159.86901428571431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,"['Adventure', 'Comedy', 'Crime']"
tt7752126,BrightBurn,374.05202857142854,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt2752758,Devil's Due,416.3726714285714,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt3125324,Beyond the Lights,108.83895714285713,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Music', 'Romance']"
tt1019452,A Serious Man,333.72242857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1194263,Get Low,54.690071428571436,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Mystery']"
tt1315981,A Single Man,302.03398571428573,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt1336617,Cyrus,43.75565714285714,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt4385888,20th Century Women,33.6247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1421051,Somewhere,143.18744285714286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1242460,We Need to Talk About Kevin,53.78975714285714,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Mystery', 'Thriller']"
tt1582507,House at the End of the Street,539.1881449275362,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Horror', 'Thriller']"
tt1255953,Incendies,135.85798529411764,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Mystery', 'War']"
tt1647810,Bran Nue Dae,0.9263703703703704,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Documentary', 'Short']"
tt0861739,Tropa de Elite,119.01859774330862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt3322940,Annabelle,3851.7372307692303,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt10039344,Countdown,548.9071384615385,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Thriller']"
tt4131800,My Little Pony: The Movie,842.9945230769231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,"['Adventure', 'Animation', 'Comedy']"
tt1723811,Shame,214.0437076923077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt0421082,Control,39.095953125,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Music']"
tt0813547,Die Fälscher,223.19460800000002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama', 'History']"
tt4364194,The Peanut Butter Falcon,274.51740322580645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,"['Adventure', 'Comedy', 'Drama']"
tt0929425,Gomorra,502.25151612903227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama']"
tt7137846,Breaking In,758.0897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,"['Action', 'Thriller']"
tt7798634,Ready or Not,846.6232,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,"['Action', 'Comedy', 'Horror']"
tt1125849,The Wrestler,677.2379166666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Sport']"
tt1489887,Booksmart,315.8295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt9024106,Unplanned,254.9050333333333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt4504044,The Prodigy,273.55241666666666,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"['Fantasy', 'Horror', 'Mystery']"
tt5734576,The Possession of Hannah Grace,614.5621666666667,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt0462244,Daddy Day Camp,203.49786666666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,"['Comedy', 'Family']"
tt1840417,The Words,172.82846666666669,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Mystery', 'Romance']"
tt3722070,The Lady in the Van,605.3417166666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Biography', 'Comedy', 'Drama']"
tt1704573,Bernie,68.44958333333334,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,"['Biography', 'Comedy', 'Crime']"
tt10919380,Freaky,170.74026666666668,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,"['Comedy', 'Horror', 'Thriller']"
tt1174730,City Island,36.22476666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt7339792,Unbroken: Path to Redemption,3.61495,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'History']"
tt1702425,Casa de mi Padre,40.78253333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Western']"
tt1540133,The Guard,253.2909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,"['Comedy', 'Crime', 'Thriller']"
tt0844671,College,2.9352333333333336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt2870708,Wish I Was Here,9.856083333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1541995,Snow Flower and the Secret Fan,89.13675,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'History']"
tt1436045,Jûsan-nin no shikaku,212.124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,"['Action', 'Adventure', 'Drama']"
tt10288566,Druk,281.37435087719297,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1798695,The Inbetweeners,1409.6722807017545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,['Comedy']
tt2166214,Khiladi 786,162.21005357142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,"['Action', 'Comedy']"
tt1570501,[Rec] 2,230.8529642857143,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,['Documentary']
tt2229499,Don Jon,650.3378,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt1999890,Hell Fest,232.6342363636364,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Thriller']"
tt3262342,Loving Vincent,701.4045272727273,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,"['Animation', 'Biography', 'Crime']"
tt1340107,Haevnen,188.4966181818181,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt1508675,Le Havre,145.09447272727272,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt4411504,El Clan,302.2745818181818,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Crime', 'Drama']"
tt8613070,Portrait de la jeune fille en feu,123.1723148148148,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Romance']"
tt2932536,47 Meters Down,1081.7680188679246,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,"['Adventure', 'Drama', 'Horror']"
tt1614989,Hodejegerne,284.5474285714285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,"['Action', 'Crime', 'Thriller']"
tt1618430,Dum Maaro Dum,123.71975,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,"['Action', 'Crime', 'Drama']"
tt5052448,Get Out,4950.0027,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt1778304,Paranormal Activity 3,4040.79688,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt2226417,Insidious Chapter 2,3138.4303000000004,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt4786282,Lights Out,2876.1302,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Drama', 'Horror', 'Mystery']"
tt3567288,The Visit,1873.55632,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt5308322,Happy Death Day,2400.205200000001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,"['Comedy', 'Horror', 'Mystery']"
tt2109184,Paranormal Activity 4,2756.35984,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt1204977,Ouija,1966.01264,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt7958736,MA,1124.41568,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt2378281,No se Aceptan Devoluciones,1909.7323199999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt4178092,The Gift,1079.5695400000004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Mystery', 'Thriller']"
tt5462602,The Big Sick,1037.37354,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama', 'Romance']"
tt8186318,Overcomer,662.0597600000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,"['Drama', 'Family', 'Sport']"
tt2473682,Paranormal Activity: The Marked Ones,1718.0970800000002,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery']"
tt3209680,Oculus,782.30992,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"['Horror', 'Mystery', 'Short']"
tt0790636,Dallas Buyers Club,1112.2369,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama']"
tt1781922,No Escape,756.8903200000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,"['Action', 'Thriller']"
tt2918436,The Lazarus Effect,667.1862000000001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"['Horror', 'Mystery', 'Sci-Fi']"
tt1637706,Our Idiot Brother,417.22497999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt1285009,The Strangers: Prey at Night,542.8852400000002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,['Horror']
tt1727388,The Way Way Back,437.0762,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,"['Comedy', 'Drama']"
tt2870612,"As Above, So Below",736.4813200000001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"['Horror', 'Mystery', 'Thriller']"
tt4824308,God’s Not Dead 2,371.02572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,['Drama']
tt3499096,Race,374.91544000000016,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"['Biography', 'Drama', 'Sport']"
tt6132934,Still Alice,731.9673200000003,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,"['Documentary', 'Short']"
tt1772240,Apollo 18,430.35638000000006,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"['Horror', 'Mystery', 'Sci-Fi']"
tt7388562,"Paul, Apostle of Christ",421.57000000000005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,"['Adventure', 'Biography', 'Drama']"
tt2205401,Addicted,249.98484,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Thriller']"
tt9086228,Gretel & Hansel,341.1842200000001,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"['Fantasy', 'Horror', 'Mystery']"
tt2101441,Spring Breakers,522.9850200000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"['Crime', 'Drama']"
tt4695012,It Comes at Night,294.40406,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"['Horror', 'Mystery', 'Sci-Fi']"
tt1045655,The Haunting of Molly Hartley,206.36514000000003,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,"['Drama', 'Horror', 'Thriller']"
