imdb_code,title,release_year,release_month,release_day,budget_$,domestic_box_office_$,worldwide_box_office_$
No_code,Moby Dick,1956,Jun,27,4500000,10400000,10412099
No_code,The Lobster,2015,Oct,15,4500000,9196278,18019834
No_code,Bound,1996,Oct,4,4500000,3802260,7011317
No_code,Requiem for a Dream,2000,Oct,6,4500000,3635482,7389233
No_code,State Fair,1962,Mar,9,4500000,3500000,3500000
No_code,Låt den rätte komma in,2008,Oct,24,4500000,2122085,12247682
No_code,Tango,1999,Feb,12,4500000,1687311,5428387
No_code,Salvador,1986,Apr,23,4500000,1500000,1500000
No_code,Donnie Darko,2001,Oct,26,4500000,1480006,7510877
No_code,Salvando al Soldado Perez,2011,Sep,2,4500000,1400726,9330465
No_code,Karakter,1998,Mar,27,4500000,713413,713413
No_code,Nannerl la soeur de Mozart,2011,Jul,8,4500000,707885,2404639
No_code,Spun,2003,Mar,14,4500000,410241,1022649
No_code,Life During Wartime,2010,Jul,23,4500000,281447,281447
No_code,Chinjeolhan geumjassi,2006,May,4,4500000,211667,23471871
No_code,Blackthorn,2011,Oct,7,4500000,200558,1217307
No_code,Maggie,2015,May,8,4500000,187112,1027760
No_code,Lilja 4-ever,2003,Apr,18,4500000,181655,4548505
No_code,After.Life,2010,Apr,9,4500000,108596,2481925
No_code,Mean Machine,2002,Feb,22,4500000,92723,92723
No_code,Fong juk,2007,Aug,31,4500000,51957,51957
No_code,Spoken Word,2010,Jul,23,4500000,32961,32961
No_code,The Sweeney,2012,Sep,12,4500000,26345,8000366
No_code,Falcon Rising,2014,Sep,4,4500000,11774,11774
No_code,Blood Quantum,2020,Sep,1,4500000,0,10926
No_code,Hansel & Gretel Get Baked,2013,Jun,25,4500000,0,0
No_code,Fugly!,2017,Jan,3,4500000,0,0
No_code,Zipper,2015,Aug,28,4500000,0,0
No_code,The Final Girls,2015,Nov,3,4500000,0,0
No_code,Daisy Winters,2017,Dec,1,4500000,0,0
No_code,One Flew Over the Cuckoo's Nest,1975,Nov,19,4400000,108981275,163274115
No_code,Silent Movie,1976,Jun,25,4400000,36145695,36145695
No_code,Airlift (2016),2016,Jan,21,4400000,0,9969237
No_code,R.L. Stine’s Monsterville: The Cabinet of Souls,2015,Sep,29,4400000,0,0
No_code,Anna,2014,Jun,6,4357373,0,1200000
No_code,Whale Rider,2003,Jun,6,4300000,20779666,39374600
No_code,Sexy Beast,2001,Jun,13,4300000,6946056,10158355
No_code,Paa,2009,Dec,4,4300000,199228,9791282
No_code,Snabba Cash,2012,Jul,11,4300000,188870,10212403
No_code,Night of the Living Dead,1990,Oct,19,4200000,5835247,5835247
No_code,Nochnoy dozor,2006,Feb,17,4200000,1502188,33913542
No_code,Animal Kingdom,2010,Aug,13,4200000,1044039,8078683
No_code,George A. Romero's Survival of the Dead,2010,May,28,4200000,101740,101740
No_code,Cargo,2011,Oct,21,4200000,0,313230
No_code,High School Musical,2006,May,23,4200000,0,5940
No_code,Love and Death on Long Island,1998,Mar,6,4030000,2542264,2542264
No_code,Porky's,1982,Mar,19,4000000,109492484,109492484
No_code,Peter Pan,1953,Feb,5,4000000,87400000,87400000
No_code,The Crying Game,1992,Nov,25,4000000,62546695,62546695
No_code,Lost in Translation,2003,Sep,12,4000000,44585453,117085297
No_code,Annie Hall,1977,Apr,20,4000000,38251425,38251425
No_code,The Boy Next Door,2015,Jan,22,4000000,36006065,53401938
No_code,The Greatest Show on Earth,1952,Jan,10,4000000,36000000,36000000
No_code,Leaving Las Vegas,1995,Oct,27,4000000,31983777,49800000
No_code,Monster's Ball,2001,Dec,26,4000000,31273922,43766463
No_code,Boyhood,2014,Jun,5,4000000,25379975,57273049
No_code,Exodus,1960,Dec,15,4000000,21750000,21750000
No_code,The Kids Are All Right,2010,Jul,9,4000000,20811365,36275469
No_code,Life of Brian,1979,Aug,17,4000000,20182359,20517294
No_code,A Haunted House 2,2014,Apr,18,4000000,17329487,21206861
No_code,Late Night,2019,Jun,7,4000000,15500045,22373378
No_code,The Last Exorcism Part II,2013,Mar,1,4000000,15179303,25448707
No_code,The Front Page,1974,Dec,17,4000000,15000000,15000000
No_code,Trapeze,1956,May,30,4000000,14400000,14400000
No_code,The Return of the Living Dead,1985,Aug,16,4000000,14237880,14237880
No_code,They Live,1988,Nov,4,4000000,13000000,13000774
No_code,Saving Grace,2000,Aug,4,4000000,12178602,27786849
No_code,The Great Escape,1963,Aug,8,4000000,11744471,11972798
No_code,What the #$'! Do We Know,2004,Feb,6,4000000,10941801,11704768
No_code,The Lighthouse,2019,Oct,18,4000000,10867104,18333211
No_code,The Darkness,2005,Mar,18,4000000,10753574,10904495
No_code,Scoop,2006,Jul,28,4000000,10525717,40103262
No_code,The Wash,2001,Nov,14,4000000,10097096,10097096
No_code,3 Strikes,2000,Mar,1,4000000,9821335,9821335
No_code,The Visitor,2008,Apr,11,4000000,9427026,19174817
No_code,Traffik,2018,Apr,20,4000000,9186156,9561231
No_code,The Cooler,2003,Nov,26,4000000,8291572,11131455
No_code,The Misfits,1961,Feb,1,4000000,8200000,8200000
No_code,The Night Listener,2006,Aug,4,4000000,7836393,10770993
No_code,The Jerky Boys,1995,Feb,3,4000000,7555256,7555256
No_code,El orfanato,2007,Dec,28,4000000,7159147,79250193
No_code,Bug,2007,May,25,4000000,7006708,8302995
No_code,The Rules of Attraction,2002,Oct,11,4000000,6525762,11799060
No_code,Topaz,1969,Dec,19,4000000,6000000,6000000
No_code,Let's Go to Prison,2006,Nov,17,4000000,4630045,4630045
No_code,Four Rooms,1995,Dec,25,4000000,4301000,4301000
No_code,Secretary,2002,Sep,20,4000000,4046737,9412015
No_code,The Real Cancun,2003,Apr,25,4000000,3816594,4188034
No_code,Talk Radio,1988,Dec,1,4000000,3468572,3468572
No_code,Waiting for Guffman,1997,Jan,31,4000000,2922988,2922988
No_code,Love Stinks,1999,Sep,10,4000000,2793776,2793776
No_code,Samsara,2012,Aug,23,4000000,2672413,5966671
No_code,You Kill Me,2007,Jun,22,4000000,2426851,3858964
No_code,Cafarnaúm,2018,Oct,19,4000000,1660708,65233793
No_code,The Art of Getting By,2011,Jun,17,4000000,1430241,1989035
No_code,Thumbsucker,2005,Sep,16,4000000,1328679,1919197
No_code,Red State,2011,Sep,23,4000000,1065429,1983596
No_code,MirrorMask,2005,Sep,30,4000000,864959,973613
No_code,The Barbarians,0,,,4000000,800000,800000
No_code,Holy Motors,2012,Jul,11,4000000,641054,4230426
No_code,The Signal,2014,Jun,13,4000000,600896,2665322
No_code,Poolhall Junkies,2003,Feb,28,4000000,563711,563711
No_code,The Loss of Sexual Innocence,1999,May,28,4000000,399793,399793
No_code,The Face of Love,2013,Oct,25,4000000,385069,1158877
No_code,Joe,2014,Apr,11,4000000,373375,373375
No_code,Prison,1988,Mar,4,4000000,354704,354704
No_code,Shooting Fish,1998,May,1,4000000,302204,302204
No_code,Adoration,2009,May,8,4000000,294244,384244
No_code,Psycho Beach Party,2000,Aug,4,4000000,267972,267972
No_code,The Big Tease,2000,Jan,28,4000000,185577,185577
No_code,Polina danser sa vie,2016,Nov,18,4000000,165203,953314
No_code,Desert Dancer,2014,Jul,3,4000000,155271,596335
No_code,"Guten Tag, Ramon",2014,Aug,21,4000000,154356,4854356
No_code,Mondays in the Sun,2003,Jul,25,4000000,146402,146402
No_code,Manglehorn,2015,Jun,5,4000000,132270,797439
No_code,Tau ming chong,2010,Apr,2,4000000,129078,38899792
No_code,Trust,2011,Apr,1,4000000,120016,120016
No_code,Sweet Country,2017,Oct,13,4000000,85556,2291545
No_code,An Everlasting Piece,2000,Dec,22,4000000,75078,75078
No_code,Among Giants,1999,Mar,26,4000000,64359,64359
No_code,The Velocity of Gary,1999,Jul,16,4000000,34145,34145
No_code,Stake Land,2011,Apr,22,4000000,33245,679482
No_code,Praia do Futuro,2014,May,15,4000000,20620,760678
No_code,Sonny,2002,Dec,27,4000000,17639,17639
No_code,The Last Time I Committed Suicide,1997,Jun,20,4000000,12836,12836
No_code,13 Sins,2014,Apr,18,4000000,9134,47552
No_code,Another Happy Day,2011,Nov,18,4000000,9120,978527
No_code,Inescapable,2013,Feb,22,4000000,4327,4327
No_code,Perfectos Desconocidos,2017,Dec,1,4000000,0,31166312
No_code,Geograf globus propil,2013,Nov,7,4000000,0,4454853
No_code,Down a Dark Hall,2018,Aug,1,4000000,0,2842176
No_code,Patients of a Saint,2020,Jan,3,4000000,0,593148
No_code,A Lonely Place to Die,2011,Nov,11,4000000,0,442550
No_code,Brawl in Cell Block 99,2017,Oct,6,4000000,0,79208
No_code,Nothing,0,,,4000000,0,63180
No_code,The Loved Ones,2012,Jun,1,4000000,0,12302
No_code,1776,1972,Nov,9,4000000,0,0
No_code,Hell's Angels,1930,Nov,15,4000000,0,0
No_code,Purple Violets,2008,Aug,26,4000000,0,0
No_code,Replicas,2012,Nov,9,4000000,0,0
No_code,The Helpers,0,,,4000000,0,0
No_code,The Veil,2016,Jan,19,4000000,0,0
No_code,The Perfect Wave,2014,Jul,11,4000000,0,0
No_code,How to Fall in Love,0,,,4000000,0,0
No_code,Chain of Command,2015,Sep,8,4000000,0,0
No_code,The Ninth Configuration,1980,Feb,29,4000000,0,0
No_code,Gone with the Wind,1939,Dec,15,3900000,198680470,390525192
No_code,A Man for All Seasons,1966,Dec,12,3900000,28350000,28350000
No_code,Ben-Hur: A Tale of the Christ,1925,Dec,30,3900000,9000000,9000000
No_code,Mugge & vejfesten,0,,,3851257,0,0
No_code,Network,0,,,3800000,23689877,23689877
No_code,Down for Life,2011,Jan,14,3800000,41914,41914
No_code,The Good Heart,2010,Apr,30,3800000,20930,340930
No_code,Major Dundee,1965,Apr,7,3800000,14873,14873
No_code,Hevi reissu,2018,Oct,5,3800000,10153,21976
No_code,The Taking of Pelham One Two Three,1974,Oct,2,3800000,0,0
No_code,Annie Get Your Gun,1950,May,17,3768785,8000000,8000000
No_code,L’attentat,2013,Jun,21,3750000,1625707,3237975
No_code,Casa de Areia,2006,Aug,11,3750000,539285,1178175
No_code,Four Lions,2010,Nov,5,3750000,310007,8607693
No_code,Slow West,2015,May,15,3750000,229094,2089072
No_code,Defendor,2010,Feb,19,3750000,44462,44462
No_code,Kono sekai no katasumi ni,2016,Nov,11,3750000,0,19794935
No_code,The Ballad of Cable Hogue,1970,May,13,3716946,3500000,5000000
No_code,The Pirate,1948,May,20,3700000,2956000,2956000
No_code,The History Boys,2006,Nov,21,3700000,2730296,13447998
No_code,Unknown,2006,Nov,3,3700000,26403,3355048
No_code,Midnight Cowboy,1969,May,25,3600000,44785053,44796329
No_code,Billy: The Early Years of Billy Graham,2008,Oct,10,3600000,320896,320896
No_code,Crown Vic,2019,Nov,8,3600000,3868,3868
No_code,Utøya 22. juli,2018,Jun,15,3600000,0,222540
No_code,Airplane!,1980,Jul,4,3500000,83453539,83453539
No_code,M*A*S*H,1970,Jan,1,3500000,81600000,81600000
No_code,The Full Monty,1997,Aug,13,3500000,45950122,261249383
No_code,Truth or Dare,2018,Apr,12,3500000,41411015,95292744
No_code,Menace II Society,1993,May,26,3500000,27731527,27731527
No_code,Friday,1995,Apr,26,3500000,27467564,27936778
No_code,The Witch,2016,Feb,19,3500000,25138705,40438974
No_code,Winchester,2018,Feb,2,3500000,25091816,45960255
No_code,Call Me by Your Name,2017,Oct,27,3500000,18065180,41797509
No_code,Empire,2002,Dec,6,3500000,17504595,18495444
No_code,Dark Skies,2013,Feb,21,3500000,17418667,27704111
No_code,Forever My Girl,2018,Jan,19,3500000,16376066,16376066
No_code,Creepshow 2,1987,May,1,3500000,14000000,14000000
No_code,In Cold Blood,1967,Dec,14,3500000,13000000,13007551
No_code,The Nun's Story,1959,Jul,18,3500000,12800000,12800000
No_code,Frenzy,1972,Jun,21,3500000,12600000,12600000
No_code,Harper,1966,Feb,23,3500000,12000000,12000000
No_code,I Got the Hook-Up!,1998,May,27,3500000,10317779,10317779
No_code,She's the One,1996,Aug,23,3500000,9482579,13795053
No_code,Terror Train,0,,,3500000,8000000,8000000
No_code,Gods and Monsters,1998,Nov,6,3500000,6451628,6451628
No_code,El secreto de sus ojos,2010,Apr,16,3500000,6391436,40527719
No_code,Evil Dead II,1987,Mar,13,3500000,5923044,5927556
No_code,Day of the Dead,1985,Jun,30,3500000,5804262,34004262
No_code,First Reformed,2018,May,18,3500000,3448256,3988612
No_code,Pootie Tang,2001,Jun,29,3500000,3293258,3293258
No_code,Honey Boy,2019,Nov,7,3500000,3012615,3415542
No_code,The House Next Door: Meet the Blacks 2,2021,Jun,11,3500000,2893660,2893660
No_code,Believe,2016,Dec,2,3500000,890303,890303
No_code,La otra conquista,2000,Apr,19,3500000,886410,886410
No_code,American Honey,2016,Sep,30,3500000,663247,2611750
No_code,The Bronze,2016,Mar,18,3500000,615816,615816
No_code,Trolljegeren,2011,Jun,10,3500000,253444,5706638
No_code,Ira and Abby,2007,Sep,14,3500000,221096,221096
No_code,The Masked Saint,2016,Jan,8,3500000,182695,182695
No_code,Winter Passing,2006,Feb,17,3500000,107492,113783
No_code,D.E.B.S.,2005,Mar,25,3500000,96793,96793
No_code,Time to Choose,2016,Jun,3,3500000,29233,29233
No_code,Surveillance,2009,Jun,26,3500000,27349,1396395
No_code,Taxman,1999,Sep,17,3500000,9871,9871
No_code,The Kick,2012,May,17,3500000,0,40622
No_code,The Betrayed,2009,Jun,30,3500000,0,0
No_code,The Secret,2006,Oct,1,3500000,0,0
No_code,2:13,2011,Jun,28,3500000,0,0
No_code,"Batman: The Dark Knight Returns, Part 2",2013,Jan,29,3500000,0,0
No_code,In the Name of the King III,2014,Mar,11,3500000,0,0
No_code,Wicked Blood,2014,Mar,4,3500000,0,0
No_code,Dawn Patrol,2015,Jun,5,3500000,0,0
No_code,Jagten,2012,Oct,25,3450000,687185,18309793
No_code,Lords of London,2015,Sep,1,3440000,0,0
No_code,La marche de l'empereur,2005,Jun,24,3400000,77437223,133276359
No_code,High Anxiety,1977,Dec,23,3400000,31063038,31063038
No_code,Margin Call,2011,Oct,5,3400000,5353586,20433227
No_code,Choke,2008,Sep,26,3400000,2926565,4124277
No_code,L'incomparable mademoiselle C.,2004,Apr,23,3400000,493905,493905
No_code,La Tourneuse de Pages,2007,Mar,23,3400000,208691,11182908
No_code,August,2008,Jul,11,3400000,12636,12636
No_code,Babysitting,2015,Jan,2,3400000,0,24564100
No_code,To Write Love On Her Arms,2015,Mar,3,3400000,0,0
No_code,Vilaine,0,,,3400000,0,0
No_code,Carousel,1956,Feb,16,3380000,0,3604
No_code,Whiplash,2014,Oct,10,3300000,13092006,39948445
No_code,Bella,2007,Oct,26,3300000,8093373,12405473
No_code,Cidade de Deus,2003,Jan,3,3300000,7563397,32059295
No_code,Human Traffic,2000,May,5,3300000,104257,5422740
No_code,The Dead Girl,2006,Dec,29,3300000,19875,19875
No_code,The Opposite Sex,2015,Jan,20,3300000,0,50206
No_code,A Christmas Story,1983,Nov,18,3250000,20640209,20640209
No_code,Class of 1984,1982,Aug,20,3250000,6965361,6965361
No_code,Entre les murs,2009,Jan,30,3250000,3766810,34114067
No_code,Dreaming of Joseph Lees,1999,Oct,29,3250000,7680,7680
No_code,Rosemary's Baby,1968,Jun,12,3200000,33395426,33396740
No_code,Sorry to Bother You,2018,Jul,6,3200000,17493096,18285560
No_code,The Man Who Shot Liberty Valance,1962,Apr,22,3200000,8000000,8000000
No_code,Maria Full of Grace,2004,Jul,16,3200000,6529624,14441158
No_code,Beginners,2011,Jun,3,3200000,5790894,14314407
No_code,The Meddler,2016,Apr,22,3200000,4267219,5526942
No_code,Adam,2009,Jul,29,3200000,2283291,2834485
No_code,Feast,2006,Sep,22,3200000,56131,690872
No_code,It’s a Wonderful Life,1946,Dec,20,3180000,6644000,10822901
No_code,Trainspotting,1996,May,16,3100000,16501785,71548935
No_code,Antiviral,2013,Feb,1,3100000,0,123407
No_code,National Lampoon's Animal House,1978,Jul,28,3000000,141600000,141600000
No_code,Paranormal Activity 2,2010,Oct,20,3000000,84752907,177512032
No_code,War Room,2015,Aug,27,3000000,67790117,73986904
No_code,The Purge,2013,Jun,7,3000000,64473115,91266581
No_code,Goldfinger,1964,Dec,22,3000000,51100000,124900000
No_code,Sinister,2012,Oct,5,3000000,48086903,87727807
No_code,The Original Kings of Comedy,2000,Aug,18,3000000,38168022,38236338
No_code,The Bridge on the River Kwai,1957,Dec,18,3000000,33300000,33300000
No_code,Coming Home,0,,,3000000,32653000,32653000
No_code,Serpico,1973,Dec,5,3000000,27274150,27274150
No_code,Waking Ned Devine,1998,Nov,20,3000000,24793251,55193251
No_code,Air Bud,1997,Aug,1,3000000,24646936,27788649
No_code,Bowling for Columbine,2002,Oct,11,3000000,21576018,58240487
No_code,A Nightmare on Elm Street Part 2: Freddy’s Reve…,1985,Nov,1,3000000,21163999,21163999
No_code,A Room with a View,1986,Mar,7,3000000,20966644,21042017
No_code,Love and Death,1975,Jun,10,3000000,20123742,20123742
No_code,Friday the 13th Part VI: Jason Lives,1986,Aug,1,3000000,19472057,19472057
No_code,Martin Lawrence Live: RunTelDat,2002,Aug,2,3000000,19184820,19184820
No_code,The Apartment,1960,Jun,15,3000000,18600000,24600000
No_code,The Farewell,2019,Jul,12,3000000,17700478,22500687
No_code,Cat on a Hot Tin Roof,1958,Sep,20,3000000,17570324,17570324
No_code,Beneath the Planet of the Apes,1970,May,26,3000000,17489009,17489009
No_code,Pokemon 3: The Movie,2001,Apr,6,3000000,17052128,68452128
No_code,Jason Goes to Hell: The Final Friday,1993,Aug,13,3000000,15935068,15935068
No_code,Spaced Invaders,1990,Apr,27,3000000,15000000,15000000
No_code,The Case for Christ,2017,Apr,7,3000000,14678714,17966760
No_code,Family Plot,1976,Apr,9,3000000,13200000,13200000
No_code,Torn Curtain,1966,Jul,16,3000000,13000000,13000000
No_code,Upgrade,2018,Jun,1,3000000,11977130,16976561
No_code,Dave Chappelle's Block Party,2006,Mar,3,3000000,11718595,12051924
No_code,Krush Groove,1985,Oct,25,3000000,11052713,11052713
No_code,Impractical Jokers: The Movie,2020,Feb,21,3000000,10466091,10466091
No_code,Elmer Gantry,1960,Jul,7,3000000,10400000,10400000
No_code,Next Day Air,2009,May,8,3000000,10027047,10172519
No_code,Judgment at Nuremberg,1961,Dec,19,3000000,10000000,10000000
No_code,Belly,1998,Nov,4,3000000,9639390,9639390
No_code,Trippin’,1999,May,12,3000000,9017070,9017070
No_code,Red River,1948,Aug,26,3000000,9012000,9012000
No_code,The Deep End,2001,Aug,8,3000000,8823109,9981635
No_code,Before Midnight,2013,May,22,3000000,8110621,23241189
No_code,Teen Wolf Too,1987,Nov,20,3000000,7888000,7888000
No_code,The Collector,2009,Jul,31,3000000,7712114,10473836
No_code,Phantasm II,1988,Jul,8,3000000,7282851,7282851
No_code,Let There Be Light,2017,Oct,27,3000000,7233471,7241309
No_code,Phat Girlz,2006,Apr,7,3000000,7061128,7301115
No_code,Woman Thou Art Loosed,2004,Oct,1,3000000,6879730,6879730
No_code,Real Women Have Curves,2002,Oct,18,3000000,5853194,7777790
No_code,Gallipoli,1981,Aug,13,3000000,5732587,5732587
No_code,Water,2006,Apr,28,3000000,5529144,11322573
No_code,The Last Black Man in San Francisco,2019,Jun,7,3000000,4515719,4638314
No_code,Don’t Think Twice,2016,Jul,22,3000000,4417983,4417983
No_code,Swiss Army Man,2016,Jun,24,3000000,4210454,5837111
No_code,East is East,2000,Apr,14,3000000,4170647,30438635
No_code,Whipped,2000,Sep,1,3000000,4142507,4142507
No_code,Kama Sutra,1997,Feb,28,3000000,4109095,4109095
No_code,Frances Ha,2013,May,17,3000000,4067398,11218621
No_code,Please Give,2010,Apr,30,3000000,4033574,4566662
No_code,Willy Wonka & the Chocolate Factory,1971,Jun,30,3000000,4000000,4036023
No_code,Warlock: The Armageddon,1993,Sep,24,3000000,3902679,3902679
No_code,8 Heads in a Duffel Bag,1997,Apr,18,3000000,3602884,4002884
No_code,Days of Heaven,1978,Sep,13,3000000,3446749,3660880
No_code,Thirteen Conversations About One Thing,2002,May,24,3000000,3287435,3705923
No_code,Compadres,2016,Mar,31,3000000,3127773,7445044
No_code,Jawbreaker,1999,Feb,19,3000000,3076820,3076820
No_code,Basquiat,1996,Aug,9,3000000,2962051,2962051
No_code,Tsotsi,2006,Feb,24,3000000,2912606,11537539
No_code,Letters to God,2010,Apr,9,3000000,2848587,3237452
No_code,Happiness,1998,Oct,16,3000000,2746453,5746453
No_code,I'm in Love with a Church Girl,2013,Oct,18,3000000,2387730,2503392
No_code,DysFunkTional Family,2003,Apr,4,3000000,2255000,2255000
No_code,Tusk,2014,Sep,19,3000000,1821983,1887554
No_code,The Wall,2017,May,12,3000000,1803064,4495262
No_code,Elephant,2003,Oct,24,3000000,1266955,10051516
No_code,Damsels in Distress,2012,Apr,6,3000000,1007535,1324299
No_code,Oldboy,2003,Nov,21,3000000,707391,6226386
No_code,Hobo with a Shotgun,2011,May,6,3000000,703372,834953
No_code,The D Train,2015,May,8,3000000,669688,772366
No_code,Creature,2011,Sep,9,3000000,508714,533235
No_code,Bachelorette,2012,Sep,6,3000000,446770,12577401
No_code,Fish Tank,2010,Jan,15,3000000,374675,5922292
No_code,Everybody Wants to Be Italian,2008,Sep,5,3000000,351416,351416
No_code,The Bounce Back,2016,Dec,9,3000000,321910,421404
No_code,Freeway,1996,Aug,23,3000000,295493,295493
No_code,Love's Abiding Joy,2006,Oct,6,3000000,252726,252726
No_code,Dead Alive,1993,Feb,12,3000000,242623,242623
No_code,Chain Letter,2010,Oct,1,3000000,205842,1022453
No_code,Tim and Eric's Billion Dollar Movie,2012,Mar,2,3000000,201436,223652
No_code,Holly,2007,Nov,9,3000000,163069,163069
No_code,Hard Eight,1997,Feb,28,3000000,142356,142356
No_code,The Eclipse,2010,Mar,26,3000000,133411,133411
No_code,The Grand,2008,Mar,21,3000000,115879,115879
No_code,Sommersturm,2006,Mar,17,3000000,95204,95204
No_code,Fort McCoy,2014,Aug,15,3000000,78948,78948
No_code,The Gambler,1999,Aug,4,3000000,51773,101773
No_code,Just Looking,2000,Oct,13,3000000,39852,39852
No_code,Before We Go,2015,Sep,4,3000000,37151,483938
No_code,The Divide,2012,Jan,13,3000000,18000,156362
No_code,Tanner Hall,2011,Sep,9,3000000,5073,5073
No_code,My Big Fat Independent Movie,2005,Sep,30,3000000,4655,4655
No_code,Demonic,2015,Mar,19,3000000,0,4668109
No_code,à l\'intérieur,2008,Apr,15,3000000,0,895932
No_code,They Came Together,2014,Jun,27,3000000,0,82780
No_code,Open Road,2013,Apr,12,3000000,0,47469
No_code,Alice in Wonderland,1951,Jul,28,3000000,0,0
No_code,Barry Munday,2010,Oct,1,3000000,0,0
No_code,The Deported,0,,,3000000,0,0
No_code,Chicago Overcoat,0,,,3000000,0,0
No_code,Never Back Down 2: The Beatdown,2011,Sep,13,3000000,0,0
No_code,AWOL-72,2015,Feb,17,3000000,0,0
No_code,30 Nights Of Paranormal Activity With The Devil…,2013,Jan,15,3000000,0,0
No_code,Enter the Dangerous Mind,2015,Feb,6,3000000,0,0
No_code,Something Wicked,2015,Mar,17,3000000,0,0
No_code,Point Blank,1967,Sep,18,3000000,0,0
No_code,Iguana,1988,Apr,1,3000000,0,0
No_code,Four Single Fathers,0,,,3000000,0,0
No_code,Amnesiac,2015,Aug,14,3000000,0,0
No_code,Unnatural,2015,Oct,16,3000000,0,0
No_code,Close Range,2015,Dec,11,3000000,0,0
No_code,The Harvey Girls,1946,Jan,18,2931000,4100000,4100000
No_code,Cinderella,1950,Feb,15,2900000,85000000,263591415
No_code,Central do Brasil,1998,Nov,20,2900000,5969553,17006158
No_code,Pocketful of Miracles,1961,Dec,19,2900000,5000000,5000000
No_code,Boynton Beach Club,2006,Mar,24,2900000,3127472,3127472
No_code,Freakonomics,2010,Oct,1,2900000,101270,172867
No_code,Griff the Invisible,2011,Aug,19,2900000,20778,25935
No_code,Some Like it Hot,1959,Mar,29,2883848,25000000,25035089
No_code,High Tension,2005,Jun,10,2850000,3681066,6435262
No_code,Young Frankenstein,1974,Dec,15,2800000,86300000,86300489
No_code,The Omen,1976,Jun,25,2800000,48570885,48577431
No_code,Hustle & Flow,2005,Jul,22,2800000,22202809,23591783
No_code,Friday the 13th Part VII: The New Blood,1988,May,13,2800000,19170001,19170001
No_code,Midnight Sun,2018,Mar,22,2800000,9561064,26952508
No_code,Phoenix Forgotten,2017,Apr,21,2800000,3600146,3697729
No_code,Artie Lange's Beer League,2006,Sep,15,2800000,475000,475000
No_code,"Hvítur, Hvítur Dagur",2019,Jul,26,2800000,0,840439
No_code,The Wizard of Oz,1939,Aug,25,2777000,34685891,34949482
No_code,Diary of the Dead,2008,Feb,15,2750000,952620,5394447
No_code,Deux,2020,Feb,14,2750000,5495,558050
No_code,The Black Stallion,1979,Oct,17,2700000,37799643,37799643
No_code,Ulee's Gold,1997,Jun,13,2700000,9054736,15600000
No_code,Indivisible,2018,Oct,26,2700000,3511417,3589633
No_code,Lage Raho Munna Bhai,2006,Sep,1,2700000,2217561,31517561
No_code,Le fils de l’autre,2012,Apr,11,2700000,1220807,5969923
No_code,Sardaar Ji,2015,Jun,25,2700000,0,8200000
No_code,Rejsen til Saturn,2008,Sep,26,2700000,0,5377665
No_code,Donovan's Reef,1963,Jun,12,2686000,6600000,6600000
No_code,Diane,1956,Jan,12,2660000,0,0
No_code,The Dress,1998,Jan,16,2650000,16556,16556
No_code,A Guy Named Joe,1943,Dec,24,2627000,5363000,5363000
No_code,Blazing Saddles,1974,Feb,7,2600000,119500000,119500000
No_code,Friday the 13th Part IV: The Final Chapter,1984,Apr,13,2600000,32980880,32980880
No_code,Ida,2014,Mar,28,2600000,3827060,15298355
No_code,Maurice,0,,,2600000,3147950,3305831
No_code,Riding Giants,2004,Jul,9,2600000,2276368,3292333
No_code,Los Cronocrímenes,2008,Dec,12,2600000,39127,564474
No_code,La Cara Oculta,2012,Sep,13,2600000,0,7033931
No_code,Timber Falls,2007,Dec,7,2600000,0,71248
No_code,Silver Medalist,0,,,2600000,0,0
No_code,"Fat, Sick & Nearly Dead",2011,Apr,1,2600000,0,0
No_code,Singin' in the Rain,1952,Apr,10,2540000,7200000,7235585
No_code,Bonnie and Clyde,1967,Aug,13,2500000,50700000,50700000
No_code,A Haunted House,2013,Jan,11,2500000,40041683,59922558
No_code,2016: Obama’s America,2012,Jul,13,2500000,33349941,33349941
No_code,Kevin Hart: Let Me Explain,2013,Jul,3,2500000,32244051,32327255
No_code,Garden State,2004,Jul,28,2500000,26782316,36028802
No_code,That Thing You Do!,1996,Oct,4,2500000,25857416,34557416
No_code,Halloween II,1981,Oct,30,2500000,25533818,25533818
No_code,Halloween 3: Season of the Witch,1982,Oct,22,2500000,14400000,14400000
No_code,Religulous,2008,Oct,1,2500000,13011160,13881317
No_code,Escape from the Planet of the Apes,0,,,2500000,12300000,12300000
No_code,Hud,1963,May,29,2500000,10000000,10000000
No_code,The Spectacular Now,2013,Aug,2,2500000,6852971,6916951
No_code,My Own Private Idaho,1991,Sep,29,2500000,6401336,6402593
No_code,Before Sunrise,1995,Jan,27,2500000,5274005,5691852
No_code,Hunt for the Wilderpeople,2016,Apr,1,2500000,5205471,23900842
No_code,Robot & Frank,2012,Aug,17,2500000,3317468,4934356
No_code,Sur Le Seuil,2003,Oct,3,2500000,2013052,2013052
No_code,Jesus' Son,2000,Jun,16,2500000,1282084,1687548
No_code,Saving Face,2005,May,27,2500000,1187266,1269705
No_code,Brick Lane,2008,Jun,20,2500000,1094998,3838486
No_code,The Lost Medallion: The Adventures of Billy Stone,2013,Mar,1,2500000,549632,549632
No_code,My Life Without Me,2003,Sep,26,2500000,432360,12267275
No_code,Marilyn Hotchkiss' Ballroom Dancing and Charm S…,2006,Mar,31,2500000,349132,497195
